,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
181,1.061519193649292,0.22009368205972427,0.11514692306518555,0.035132651762072496,True,balanced,entropy,,auto,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8294573643410853,0.9069767441860465,0.8604651162790697,0.890625,0.8649467054263565,0.029916017358861565,2,0.9068367838228213,0.9179104477611939,0.9520943668753009,0.9203177660086663,0.9505749938830439,0.9295468716702052,0.018367919351738492,41,0.8467153284671534,0.8428571428571429,0.9117647058823529,0.8714285714285713,0.8939393939393939,0.8733410285149228,0.02661775467816148,2
266,0.46247687339782717,0.04461477767941379,0.09285826683044433,0.01823249784281916,False,,entropy,20,log2,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8294573643410853,0.8914728682170543,0.8372093023255814,0.890625,0.8556443798449613,0.029047189229274253,139,0.9082811747713048,0.9139383726528647,0.9607607125662012,0.917910447761194,0.9464154636652802,0.9294612342833689,0.020445430091476043,42,0.8428571428571429,0.8405797101449274,0.8955223880597015,0.851063829787234,0.8923076923076922,0.8644661526313395,0.02431779096146442,161
204,0.2668775081634521,0.010959002438402895,0.0532956600189209,0.003068659079284087,False,,gini,10,log2,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.813953488372093,0.8914728682170543,0.8372093023255814,0.890625,0.8540939922480622,0.0313468992248062,182,0.9140587385652383,0.9164660568127106,0.9513721714010592,0.9181511795859413,0.9471494984095914,0.9294395289549081,0.01629104261038998,43,0.8467153284671534,0.8333333333333334,0.8955223880597015,0.8489208633093526,0.8939393939393939,0.8636862614217868,0.025907994043327266,195
53,1.0381958961486817,0.28109160866558586,0.10578041076660157,0.040044142530563466,True,,entropy,10,auto,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.8837209302325582,0.8527131782945736,0.8984375,0.855656492248062,0.031406496624170194,132,0.9075589792970631,0.9130958112662494,0.9501685122773231,0.9203177660086663,0.9559579153413261,0.9294197968381255,0.019809067316769784,44,0.8345323741007193,0.8368794326241135,0.887218045112782,0.8633093525179857,0.9007633587786259,0.8645405126268452,0.026432951189455274,155
12,0.29668140411376953,0.009694401673691566,0.056571245193481445,0.007727562384972147,True,,gini,10,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.813953488372093,0.8914728682170543,0.8449612403100775,0.8984375,0.8572068798449612,0.03254177827240732,82,0.9169475204622051,0.909484833895041,0.9523350987000481,0.9133365430909967,0.9549792023489111,0.9294166396994404,0.019950066146678387,45,0.8489208633093526,0.8285714285714286,0.8970588235294118,0.8571428571428571,0.9022556390977443,0.866789922330159,0.02845011721540682,94
367,0.5889851093292237,0.011773780485158696,0.07259373664855957,0.0019873490024918104,False,balanced,entropy,20,log2,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8372093023255814,0.8914728682170543,0.8527131782945736,0.890625,0.8602955426356589,0.0262044331959584,36,0.9034665382763603,0.9176697159364469,0.9557053442465094,0.9205584978334136,0.949351602642525,0.9293503397870511,0.01989141229271425,46,0.8405797101449274,0.851063829787234,0.8955223880597015,0.8633093525179857,0.8939393939393939,0.8688829348898486,0.02230311396807995,40
278,0.5209589004516602,0.11138830270982207,0.10049128532409668,0.023916445330245856,False,,entropy,,auto,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8372093023255814,0.8217054263565892,0.875968992248062,0.8294573643410853,0.890625,0.8509932170542637,0.027225104250566956,271,0.9104477611940298,0.9162253249879634,0.9530572941742899,0.921039961482908,0.9459261071690727,0.9293392898016528,0.016943500338538153,47,0.8489208633093526,0.8368794326241135,0.8787878787878788,0.838235294117647,0.8923076923076922,0.8590262322293369,0.022463484061823188,327
37,0.5964301109313965,0.00454910053686739,0.07173185348510742,0.0026068833333108363,True,,gini,,auto,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.813953488372093,0.8837209302325582,0.8527131782945736,0.8984375,0.8541061046511628,0.03318519941066779,172,0.9130958112662494,0.9157438613384689,0.950168512277323,0.9130958112662494,0.9544898458527037,0.9293187684001989,0.018862352652499127,48,0.8368794326241135,0.8309859154929576,0.887218045112782,0.8633093525179857,0.9022556390977443,0.8641296769691167,0.027670993497259894,168
190,0.5305498600006103,0.06927522629367894,0.10228290557861328,0.007821234210114181,True,balanced,entropy,,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.813953488372093,0.8217054263565892,0.875968992248062,0.8604651162790697,0.90625,0.8556686046511628,0.0343139569908854,122,0.9121328839672604,0.9130958112662494,0.9504092441020704,0.9171882522869523,0.9537558111083926,0.929316400546185,0.01869580475243398,49,0.8285714285714286,0.8368794326241135,0.8787878787878788,0.8695652173913043,0.9090909090909091,0.8645789732931268,0.029229696831102138,151
59,0.5957253932952881,0.006408224994640441,0.07454047203063965,0.0032797302937487257,True,,entropy,10,log2,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8372093023255814,0.813953488372093,0.8837209302325582,0.8527131782945736,0.875,0.8525193798449612,0.02530090530289548,262,0.9099662975445353,0.9159845931632161,0.9525758305247953,0.915743861338469,0.9522877416197699,0.9293116648381572,0.019000320399036538,50,0.8489208633093526,0.8285714285714286,0.887218045112782,0.8633093525179857,0.8787878787878788,0.8613615136598856,0.02100472307752877,269
284,0.2717284202575684,0.01332233202968159,0.05490245819091797,0.0015033770185212594,False,,entropy,,log2,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.875968992248062,0.8372093023255814,0.8828125,0.8463299418604653,0.028939965777987985,363,0.9140587385652383,0.9126143476167549,0.9525758305247954,0.9183919114106885,0.9488622461463175,0.9293006148527588,0.017630310271049734,51,0.8405797101449274,0.8251748251748251,0.8805970149253731,0.8467153284671534,0.887218045112782,0.8560569847650121,0.023890354184379136,370
87,0.6127681255340576,0.009884774002014641,0.07455911636352539,0.0026978902088188013,True,,entropy,,auto,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.875968992248062,0.8527131782945736,0.8828125,0.8509811046511627,0.025902752806333855,290,0.9075589792970631,0.9162253249879635,0.9525758305247953,0.9167067886374579,0.9530217763640813,0.9292177399622723,0.01952773006375808,52,0.8368794326241135,0.8368794326241135,0.8805970149253731,0.8633093525179857,0.8854961832061069,0.8606322831795385,0.02074785076808627,293
144,0.32489380836486814,0.008117606461984584,0.0526031494140625,0.0028094112591266662,True,balanced,entropy,10,auto,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8449612403100775,0.8372093023255814,0.8837209302325582,0.8372093023255814,0.9140625,0.8634326550387599,0.030631738208129863,5,0.9092441020702936,0.9152623976889744,0.9535387578237843,0.9155031295137216,0.9525324198678737,0.9292161613929295,0.01957996182234027,53,0.8550724637681161,0.8531468531468532,0.887218045112782,0.8489208633093526,0.9160305343511451,0.8720777519376497,0.02586455414275161,7
253,0.5467597961425781,0.013675553251327991,0.07572350502014161,0.004546440226040389,False,,entropy,10,log2,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.890625,0.8556443798449612,0.029863242224072824,143,0.909484833895041,0.9140587385652383,0.9518536350505538,0.9198363023591718,0.9508196721311475,0.9292106364002304,0.018364211087262754,54,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.8571428571428571,0.8923076923076922,0.8649419025983015,0.02457688540627754,145
327,0.5796162605285644,0.030710995118444884,0.07707448005676269,0.004534655495294441,False,balanced,gini,,auto,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8449612403100775,0.890625,0.8540939922480619,0.031727986195413435,192,0.9140587385652383,0.9133365430909967,0.9516129032258065,0.9167067886374578,0.9503303156349401,0.929209057830888,0.01780907326454029,55,0.8428571428571429,0.8285714285714286,0.8955223880597015,0.8550724637681161,0.8923076923076922,0.8628662231128164,0.026722515328569205,221
140,0.47149953842163084,0.057833601971552906,0.08710498809814453,0.0214395209658962,True,balanced,gini,,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8914728682170543,0.8372093023255814,0.9140625,0.8556807170542637,0.04041424498468245,116,0.9073182474723158,0.9176697159364468,0.9499277804525758,0.922002888781897,0.9491069243944213,0.9292051114075314,0.017259683339260555,56,0.8428571428571429,0.8251748251748251,0.8955223880597015,0.8489208633093526,0.9160305343511451,0.8657011507504334,0.034258321196980725,125
93,0.6052715301513671,0.017047059316999444,0.07552099227905273,0.005901769296323802,True,,entropy,,log2,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.890625,0.8587451550387597,0.028140884566794814,66,0.9063553201733269,0.9171882522869522,0.954260953298026,0.91478093403948,0.953266454612185,0.929170382881994,0.020402510505409584,57,0.8489208633093526,0.8391608391608391,0.8955223880597015,0.8633093525179857,0.8923076923076922,0.8678442270711141,0.022653640998194103,66
103,0.6125588893890381,0.016901599354866514,0.07591085433959961,0.0054863934017184484,True,balanced,gini,10,auto,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.90625,0.8603197674418605,0.03341112812167285,24,0.9085219065960519,0.9116514203177659,0.9549831487722676,0.9155031295137217,0.9549792023489111,0.9291277615097437,0.02122476100767977,58,0.8428571428571429,0.8368794326241135,0.8970588235294118,0.8633093525179857,0.9090909090909091,0.8698391321239125,0.0287701969158661,26
172,0.3040666103363037,0.011188373475255774,0.05064158439636231,0.0010903548621290532,True,balanced,entropy,20,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.8837209302325582,0.8527131782945736,0.8984375,0.8572068798449612,0.029844735115044898,82,0.9077997111218103,0.9152623976889745,0.9523350987000482,0.9176697159364468,0.9525324198678736,0.9291198686630308,0.019312063983077478,59,0.8428571428571429,0.8345323741007193,0.887218045112782,0.8652482269503546,0.9022556390977443,0.8664222856237487,0.025652109691967875,101
45,0.6081858158111573,0.021698776814739095,0.07765212059020996,0.00659400145152102,True,,gini,,log2,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.8837209302325582,0.8449612403100775,0.90625,0.8556686046511628,0.03396189964307273,122,0.9140587385652382,0.9087626384207993,0.9494463168030813,0.9212806933076553,0.9520430633716662,0.929118290093688,0.01811819235128579,60,0.8368794326241135,0.8368794326241135,0.887218045112782,0.8550724637681161,0.9090909090909091,0.8650280566440068,0.028697506692878308,142
74,0.3026888847351074,0.009307560277539671,0.052953481674194336,0.002920146567767108,True,,entropy,20,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8372093023255814,0.8294573643410853,0.8914728682170543,0.8449612403100775,0.8984375,0.8603076550387596,0.028795632892627626,30,0.9109292248435242,0.9191141068849302,0.9487241213288395,0.9152623976889744,0.9515537068754587,0.9291167115243454,0.01738187597938555,61,0.8489208633093526,0.8472222222222222,0.8955223880597015,0.8571428571428571,0.9007633587786259,0.8699143379025518,0.02335038814325606,25
242,0.2914760112762451,0.0029578697710058955,0.05152134895324707,0.002019956779183884,False,,entropy,10,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8294573643410853,0.8671875,0.8478561046511629,0.02697039182272868,359,0.9008184882041406,0.9167067886374579,0.9559460760712566,0.9212806933076553,0.9508196721311475,0.9291143436703315,0.021009674360583378,62,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.8428571428571429,0.8721804511278195,0.858059311505184,0.022421810015230238,341
60,0.3098759651184082,0.008775300823378272,0.050218725204467775,0.0012069624364502193,True,,entropy,10,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.813953488372093,0.8914728682170543,0.8604651162790697,0.90625,0.8587693798449612,0.03663059852298559,41,0.9087626384207992,0.9092441020702937,0.9540202214732787,0.9176697159364468,0.9557132370932223,0.9290819829988081,0.02129693196762037,63,0.8368794326241135,0.8309859154929576,0.8955223880597015,0.8714285714285713,0.9076923076923077,0.8685017230595303,0.030600620163779978,49
167,0.6352673530578613,0.012173830570268532,0.07236170768737793,0.0018713102623754015,True,balanced,entropy,20,auto,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.8984375,0.8572068798449612,0.03179454826095414,82,0.9070775156475686,0.9203177660086662,0.9494463168030813,0.9140587385652384,0.9544898458527037,0.9290780365754516,0.019219633005839558,64,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.8550724637681161,0.9007633587786259,0.86621895721754,0.0267687621235308,106
