,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
58,0.291520357131958,0.0076090162815117355,0.03437838554382324,0.004329733206527202,True,,entropy,10,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8245614035087719,0.8584070796460177,0.8761061946902655,0.9026548672566371,0.8660301195466543,0.025402287862684333,16,0.932716049382716,0.9016949152542373,0.9118016321406153,0.9284369114877589,0.9541745134965474,0.925764804352375,0.018093652351491605,75,0.8760330578512396,0.8484848484848484,0.8688524590163935,0.8793103448275862,0.9075630252100839,0.8760487470780305,0.01905435939483377,16
367,0.5329472064971924,0.01910376689633614,0.053675365447998044,0.0015825312195310096,False,balanced,entropy,20,log2,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8070175438596491,0.8584070796460177,0.8672566371681416,0.911504424778761,0.8625213476168299,0.03332917870904954,64,0.9265432098765432,0.8946070878274268,0.9183929692404269,0.9303201506591336,0.9588826114249843,0.9257492058057029,0.02070406856550961,76,0.8760330578512396,0.8333333333333333,0.8688524590163935,0.8717948717948718,0.9137931034482759,0.8727613650888228,0.025554220279290406,80
301,0.5050992012023926,0.010949364191403537,0.05277132987976074,0.0008309639509476114,False,balanced,gini,10,log2,2,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8495575221238938,0.8761061946902655,0.8938053097345132,0.8607359105728923,0.026585826150513147,135,0.9268518518518518,0.8924499229583975,0.9127432517263027,0.9318895166352794,0.9645323289391086,0.9256933744221879,0.023753026667400493,77,0.8760330578512396,0.8372093023255813,0.8617886178861789,0.8793103448275862,0.8965517241379309,0.8701786094057035,0.019852312238815048,172
97,0.5925948143005371,0.008776460082712588,0.054109954833984376,0.0017154041081285068,True,balanced,gini,10,auto,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.831858407079646,0.8761061946902655,0.911504424778761,0.8607359105728924,0.036889283034050944,128,0.924074074074074,0.9001540832049306,0.9158819836785939,0.9268675455116132,0.9613935969868173,0.9256742566912057,0.020134664930382542,78,0.8852459016393444,0.8333333333333333,0.8455284552845529,0.8793103448275862,0.9152542372881356,0.8717344544745904,0.029309811714572472,113
120,0.28954105377197265,0.011605426721498429,0.03345298767089844,0.0016185248406958503,True,balanced,gini,20,log2,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.868421052631579,0.8157894736842105,0.831858407079646,0.8761061946902655,0.911504424778761,0.8607359105728924,0.033843290247767506,128,0.936574074074074,0.8972265023112481,0.9127432517263026,0.9262397991211551,0.9552730696798494,0.9256113393825258,0.019857902272308325,79,0.8780487804878048,0.8396946564885496,0.8455284552845529,0.8793103448275862,0.9152542372881356,0.8715672948753259,0.02721910968660193,116
174,0.39894962310791016,0.09438978240467934,0.047369766235351565,0.009885093705112754,True,balanced,entropy,20,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8333333333333334,0.8407079646017699,0.8672566371681416,0.9292035398230089,0.8695388914764788,0.03395800006089713,3,0.9305555555555556,0.8955315870570109,0.9190207156308852,0.9262397991211551,0.9566854990583804,0.9256066312845974,0.019690969226212895,80,0.8833333333333333,0.8549618320610687,0.8548387096774194,0.8717948717948718,0.9310344827586206,0.8791926459250629,0.028070250985117208,2
98,0.2946683406829834,0.007122812585478608,0.03275594711303711,0.0013013107655065073,True,balanced,gini,10,auto,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8157894736842105,0.8495575221238938,0.8672566371681416,0.8938053097345132,0.8589659990684677,0.025786205879657,213,0.9287037037037037,0.8979969183359013,0.9177652228499686,0.9256120527306969,0.9579409918392969,0.9256037778919135,0.019384976936181218,81,0.8760330578512396,0.8372093023255813,0.8617886178861789,0.8739495798319329,0.8983050847457628,0.8694571285281392,0.019971769542879932,200
155,1.0824058055877686,0.11540686630880242,0.08901190757751465,0.018797383496256516,True,balanced,entropy,10,log2,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8245614035087719,0.831858407079646,0.8672566371681416,0.8849557522123894,0.8571650364850179,0.02440780727521415,278,0.9299382716049382,0.8976887519260399,0.9111738857501569,0.9300062774639046,0.9591964846202135,0.9256007342730508,0.02075625302959688,82,0.8852459016393444,0.846153846153846,0.8455284552845529,0.8717948717948718,0.888888888888889,0.8675223927523008,0.01859705391000787,271
156,0.36133685111999514,0.12080265502119623,0.033648347854614256,0.0018061487328775929,True,balanced,entropy,10,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8333333333333334,0.8230088495575221,0.8495575221238938,0.9026548672566371,0.8571495109455054,0.0291990122214147,284,0.9274691358024691,0.9007704160246534,0.9108600125549279,0.9246704331450095,0.9642184557438795,0.9255976906541878,0.02158480174026269,83,0.8833333333333333,0.8549618320610687,0.8387096774193548,0.8547008547008546,0.9075630252100839,0.867853744544939,0.02451538785075197,253
39,1.0551326274871826,0.1097655193863535,0.08247456550598145,0.018648909244704685,True,,gini,,auto,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8157894736842105,0.831858407079646,0.8672566371681416,0.9026548672566371,0.8589504735289551,0.03133275439394198,230,0.9274691358024691,0.9026194144838212,0.9130571249215318,0.9262397991211551,0.9585687382297552,0.9255908425117465,0.01884818993234169,84,0.8852459016393444,0.8421052631578948,0.8455284552845529,0.8717948717948718,0.9059829059829059,0.8701314795719138,0.024113543971770336,179
261,0.5260867118835449,0.0053044928263131915,0.05364327430725098,0.0026307927026015207,False,,entropy,20,auto,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8157894736842105,0.8584070796460177,0.8672566371681416,0.8938053097345132,0.8624902965378046,0.02614251917132629,79,0.9253086419753087,0.8958397534668722,0.919020715630885,0.9300062774639045,0.9576271186440679,0.9255605014362075,0.019870520652807193,85,0.8852459016393444,0.8396946564885496,0.8688524590163935,0.8717948717948718,0.8965517241379309,0.8724279226154181,0.01913588143136944,85
334,0.2526552677154541,0.005214886813846672,0.03340339660644531,0.0025179152505233377,False,balanced,gini,,log2,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8624902965378046,0.028983799704281735,79,0.9268518518518518,0.8967642526964561,0.9080351537978657,0.9318895166352793,0.9642184557438795,0.9255518461450665,0.023119354780340082,86,0.8852459016393444,0.8372093023255813,0.8617886178861789,0.8717948717948718,0.9043478260869564,0.8720773039465864,0.0225233786551582,96
77,0.5716170787811279,0.007325708234103043,0.05742936134338379,0.009797870987501475,True,,entropy,20,log2,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.8070175438596491,0.831858407079646,0.8584070796460177,0.9026548672566371,0.8536717900947058,0.032532285290434476,333,0.9320987654320988,0.8942989214175654,0.9127432517263026,0.9268675455116133,0.9617074701820465,0.9255431908539254,0.022327684102541445,87,0.8760330578512396,0.8333333333333333,0.8455284552845529,0.864406779661017,0.9059829059829059,0.8650569064226097,0.025233237994367084,315
165,1.1678958892822267,0.06473376035453882,0.09243931770324706,0.01815096899160475,True,balanced,entropy,20,auto,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8245614035087719,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8607048594938673,0.024966573699719982,178,0.9320987654320987,0.8998459167950693,0.9111738857501569,0.9281230382925297,0.9563716258631513,0.9255226464266013,0.019322775622711164,88,0.8852459016393444,0.8484848484848484,0.8524590163934426,0.8717948717948718,0.8983050847457628,0.871257944611654,0.01897109712903764,138
124,0.576005506515503,0.2604934392276846,0.05099997520446777,0.016622610621116442,True,balanced,gini,20,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8624902965378046,0.03056203931845481,79,0.93179012345679,0.9004622496147919,0.9171374764595104,0.9205900816070307,0.9576271186440677,0.9255214099564382,0.018934852291387628,89,0.8852459016393444,0.8396946564885496,0.8524590163934426,0.8793103448275862,0.9075630252100839,0.8728545889118013,0.02414728747704038,77
83,0.6055537223815918,0.011883206451375325,0.05234513282775879,0.0021220076395003316,True,,entropy,,auto,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8245614035087719,0.831858407079646,0.8672566371681416,0.8761061946902655,0.855395124980593,0.02258090316957739,320,0.9351851851851852,0.8924499229583975,0.9158819836785939,0.9284369114877589,0.955430006277464,0.9254768019174799,0.020895189286468913,90,0.8852459016393444,0.846153846153846,0.8455284552845529,0.8739495798319329,0.8813559322033898,0.8664467430226133,0.017212560949092907,290
75,0.5868722915649414,0.003937476669188896,0.054586172103881836,0.0004559478159191092,True,,entropy,20,log2,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.911504424778761,0.8642757335817419,0.0347346813414948,36,0.9268518518518518,0.8952234206471494,0.9180790960451977,0.9278091650973007,0.9591964846202135,0.9254320036523426,0.02056370967474309,91,0.8852459016393444,0.8333333333333333,0.8617886178861789,0.8813559322033898,0.9152542372881356,0.8753956044700762,0.02711327795826805,26
351,0.9749467372894287,0.04890931518644339,0.09678077697753906,0.020770558907735787,False,balanced,entropy,10,log2,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8859649122807017,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.9203539823008849,0.8660145940071416,0.03609796446860148,26,0.9290123456790124,0.8955315870570109,0.9143126177024482,0.9284369114877589,0.9598242310106717,0.9254235385873806,0.02108245204422275,92,0.894308943089431,0.8396946564885496,0.8524590163934426,0.8717948717948718,0.923076923076923,0.8762668821686436,0.029802808367175856,13
114,0.39378972053527833,0.12348459298997058,0.039243459701538086,0.011928749746269944,True,balanced,gini,20,auto,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8333333333333334,0.8141592920353983,0.8584070796460177,0.8761061946902655,0.8500853904673187,0.02303842545382836,379,0.9271604938271605,0.8973805855161787,0.9067796610169492,0.9331450094161958,0.9626490897677338,0.9254229679088436,0.022726113491456625,93,0.8780487804878048,0.8527131782945736,0.832,0.864406779661017,0.8813559322033898,0.8617049341293571,0.018021197479595748,362
286,0.2540879249572754,0.004337829931081606,0.032167816162109376,0.0008839785002738962,False,,entropy,,log2,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.8584070796460177,0.8672566371681416,0.9026548672566371,0.8642602080422295,0.028404423243454182,42,0.929320987654321,0.8955315870570109,0.9155681104833647,0.928436911487759,0.9582548650345261,0.9254224923433962,0.020458859917793223,94,0.8852459016393444,0.8396946564885496,0.8688524590163935,0.8717948717948718,0.9059829059829059,0.874314158984413,0.02171220606697229,47
213,0.5078641891479492,0.013690113941393125,0.053380393981933595,0.0021589906175599523,False,,gini,20,auto,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8157894736842105,0.8495575221238938,0.8761061946902655,0.9026548672566371,0.8642602080422295,0.029486657905961198,42,0.9305555555555556,0.8958397534668721,0.9108600125549279,0.9303201506591338,0.9595103578154426,0.9254171660103865,0.021445382172090632,95,0.8833333333333333,0.8396946564885496,0.8617886178861789,0.8793103448275862,0.9043478260869564,0.8736949557245209,0.021733893383475887,57
71,1.0538921356201172,0.21422341487428273,0.09055953025817871,0.02081056872154792,True,,entropy,20,auto,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8157894736842105,0.831858407079646,0.8672566371681416,0.911504424778761,0.86072038503338,0.03389657303253738,160,0.9274691358024691,0.8992295839753467,0.9124293785310734,0.9300062774639046,0.9579409918392969,0.9254150735224181,0.019685232155435425,96,0.8852459016393444,0.8396946564885496,0.8455284552845529,0.8717948717948718,0.9152542372881356,0.8715036244990909,0.02753024150647167,119
244,0.27301759719848634,0.018546102212352682,0.03854818344116211,0.012076898245010579,False,,entropy,10,auto,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8508771929824561,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8554727526781555,0.03088374411512365,285,0.9246913580246914,0.8955315870570109,0.9183929692404269,0.9300062774639046,0.9582548650345261,0.925375411364112,0.02021078756879117,97,0.8571428571428572,0.8307692307692307,0.8617886178861789,0.8717948717948718,0.9043478260869564,0.8651686807360189,0.023824662287693792,311
86,0.3041244029998779,0.0051033182214481184,0.03335204124450684,0.00178046259385462,True,,entropy,,auto,2,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8245614035087719,0.831858407079646,0.8584070796460177,0.8849557522123894,0.855395124980593,0.02392799453827533,320,0.925,0.8986132511556241,0.9155681104833647,0.930947897049592,0.9566854990583804,0.9253629515493923,0.019099270746210855,98,0.8852459016393444,0.8484848484848484,0.8480000000000001,0.8666666666666666,0.8907563025210085,0.8678307438623737,0.017875939729245418,254
149,0.6208219051361084,0.01529513443396994,0.05294723510742187,0.0021567446316047897,True,balanced,entropy,10,auto,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.8938053097345132,0.8572116131035553,0.027166926023957972,249,0.929320987654321,0.8998459167950693,0.918706842435656,0.923414940364093,0.9554300062774639,0.9253437387053207,0.017993941107646353,99,0.8688524590163934,0.8396946564885496,0.8524590163934426,0.8813559322033898,0.8983050847457628,0.8681334297695076,0.020688795992457265,242
311,0.5256805419921875,0.008532371082065678,0.05835061073303223,0.010068100838494125,False,balanced,gini,20,auto,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8157894736842105,0.8495575221238938,0.8672566371681416,0.9203539823008849,0.8660301195466541,0.03427146008234873,19,0.925,0.8933744221879815,0.9180790960451979,0.9278091650973007,0.9623352165725046,0.9253195799805969,0.022133121025898542,100,0.8852459016393444,0.8396946564885496,0.8617886178861789,0.8717948717948718,0.923076923076923,0.8763201941771734,0.027708970440095723,12
343,0.5489986419677735,0.011885557829583738,0.05685272216796875,0.003327679970182544,False,balanced,entropy,10,auto,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8333333333333334,0.8584070796460177,0.8672566371681416,0.9026548672566371,0.8660145940071418,0.022252111864300542,20,0.9268518518518518,0.8967642526964561,0.9202762084118017,0.9290646578782171,0.9535467671060892,0.9253007475888833,0.01818784263377425,101,0.8760330578512396,0.8527131782945736,0.8688524590163935,0.8717948717948718,0.9059829059829059,0.8750752945879968,0.017353655833746266,33
